id,y
5798,0
5799,0
5800,1
5801,0
5802,0
5803,0
5804,0
5805,0
5806,0
5807,0
5808,0
5809,0
5810,0
5811,1
5812,1
5813,0
5814,0
5815,0
5816,1
5817,0
5818,0
5819,0
5820,1
5821,0
5822,1
5823,1
5824,0
5825,1
5826,0
5827,1
5828,0
5829,0
5830,1
5831,1
5832,1
5833,1
5834,0
5835,1
5836,1
5837,0
5838,0
5839,0
5840,0
5841,1
5842,0
5843,0
5844,0
5845,0
5846,1
5847,0
5848,1
5849,0
5850,1
5851,0
5852,0
5853,0
5854,0
5855,0
5856,0
5857,1
5858,1
5859,1
5860,0
5861,0
5862,0
5863,1
5864,0
5865,1
5866,1
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,1
5878,0
5879,1
5880,1
5881,1
5882,0
5883,0
5884,1
5885,0
5886,0
5887,0
5888,0
5889,0
5890,0
5891,0
5892,1
5893,0
5894,1
5895,0
5896,0
5897,1
5898,1
5899,0
5900,0
5901,0
5902,1
5903,1
5904,0
5905,1
5906,1
5907,1
5908,0
5909,0
5910,1
5911,1
5912,0
5913,0
5914,0
5915,0
5916,1
5917,0
5918,0
5919,1
5920,1
5921,1
5922,0
5923,0
5924,1
5925,0
5926,1
5927,1
5928,0
5929,0
5930,0
5931,0
5932,1
5933,0
5934,1
5935,0
5936,0
5937,0
5938,1
5939,1
5940,1
5941,0
5942,0
5943,0
5944,1
5945,0
5946,0
5947,1
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,1
5957,1
5958,0
5959,0
5960,0
5961,0
5962,1
5963,1
5964,0
5965,1
5966,0
5967,1
5968,1
5969,1
5970,0
5971,1
5972,0
5973,1
5974,1
5975,0
5976,0
5977,0
5978,1
5979,0
5980,0
5981,0
5982,1
5983,1
5984,1
5985,1
5986,1
5987,1
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,1
5995,0
5996,0
5997,1
5998,0
5999,1
6000,0
6001,0
6002,0
6003,0
6004,0
6005,1
6006,0
6007,0
6008,0
6009,0
6010,0
6011,1
6012,0
6013,0
6014,0
6015,0
6016,0
6017,1
6018,0
6019,1
6020,1
6021,0
6022,0
6023,1
6024,0
6025,1
6026,1
6027,0
6028,0
6029,1
6030,0
6031,1
6032,0
6033,1
6034,0
6035,0
6036,0
6037,1
6038,1
6039,0
6040,0
6041,1
6042,0
6043,0
6044,0
6045,1
6046,0
6047,1
6048,0
6049,0
6050,0
6051,1
6052,1
6053,1
6054,0
6055,1
6056,0
6057,1
6058,1
6059,1
6060,0
6061,1
6062,1
6063,0
6064,1
6065,0
6066,0
6067,0
6068,0
6069,0
6070,0
6071,1
6072,0
6073,0
6074,0
6075,0
6076,1
6077,1
6078,0
6079,1
6080,1
6081,0
6082,1
6083,0
6084,1
6085,0
6086,0
6087,1
6088,0
6089,0
6090,1
6091,0
6092,0
6093,0
6094,1
6095,1
6096,1
6097,1
6098,1
6099,0
6100,0
6101,0
6102,0
6103,1
6104,1
6105,1
6106,0
6107,0
6108,0
6109,0
6110,0
6111,1
6112,0
6113,1
6114,0
6115,0
6116,1
6117,1
6118,1
6119,0
6120,1
6121,0
6122,0
6123,0
6124,1
6125,0
6126,1
6127,0
6128,0
6129,1
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,1
6138,0
6139,0
6140,1
6141,0
6142,0
6143,1
6144,0
6145,0
6146,1
6147,0
6148,0
6149,0
6150,1
6151,1
6152,1
6153,1
6154,0
6155,0
6156,0
6157,0
6158,0
6159,0
6160,1
6161,1
6162,0
6163,0
6164,0
6165,1
6166,0
6167,1
6168,1
6169,0
6170,1
6171,0
6172,1
6173,0
6174,0
6175,0
6176,1
6177,0
6178,0
6179,0
6180,0
6181,0
6182,1
6183,0
6184,0
6185,0
6186,0
6187,0
6188,0
6189,1
6190,1
6191,0
6192,0
6193,0
6194,1
6195,0
6196,0
6197,1
6198,0
6199,0
6200,0
6201,1
6202,0
6203,0
6204,1
6205,0
6206,0
6207,0
6208,1
6209,0
6210,1
6211,1
6212,0
6213,1
6214,0
6215,0
6216,0
6217,0
6218,0
6219,1
6220,0
6221,1
6222,0
6223,0
6224,1
6225,1
6226,0
6227,0
6228,0
6229,1
6230,1
6231,0
6232,1
6233,0
6234,0
6235,1
6236,0
6237,1
6238,1
6239,0
6240,0
6241,0
6242,0
6243,1
6244,0
6245,1
6246,0
6247,0
6248,1
6249,1
6250,0
6251,0
6252,0
6253,0
6254,0
6255,1
6256,0
6257,0
6258,0
6259,0
6260,1
6261,0
6262,1
6263,1
6264,0
6265,0
6266,0
6267,0
6268,0
6269,1
6270,0
6271,1
6272,0
6273,0
6274,1
6275,1
6276,0
6277,1
6278,1
6279,0
6280,0
6281,1
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,1
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,1
6296,0
6297,1
6298,0
6299,0
6300,1
6301,1
6302,1
6303,1
6304,0
6305,0
6306,0
6307,1
6308,1
6309,0
6310,0
6311,1
6312,0
6313,0
6314,1
6315,0
6316,0
6317,0
6318,0
6319,0
6320,1
6321,1
6322,1
6323,0
6324,1
6325,0
6326,0
6327,0
6328,1
6329,0
6330,0
6331,0
6332,1
6333,0
6334,1
6335,0
6336,0
6337,1
6338,1
6339,0
6340,1
6341,1
6342,1
6343,0
6344,0
6345,1
6346,1
6347,1
6348,1
6349,0
6350,0
6351,1
6352,0
6353,0
6354,0
6355,1
6356,0
6357,0
6358,1
6359,0
6360,0
6361,1
6362,0
6363,1
6364,0
6365,0
6366,0
6367,0
6368,1
6369,0
6370,1
6371,1
6372,0
6373,1
6374,0
6375,1
6376,0
6377,1
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,1
6387,1
6388,1
6389,0
6390,0
6391,1
6392,0
6393,1
6394,0
6395,0
6396,0
6397,0
6398,1
6399,0
6400,1
6401,0
6402,0
6403,0
6404,1
6405,1
6406,1
6407,0
6408,0
6409,0
6410,1
6411,1
6412,0
6413,1
6414,0
6415,0
6416,0
6417,0
6418,0
6419,1
6420,1
6421,1
6422,0
6423,1
6424,0
6425,1
6426,0
6427,1
6428,0
6429,1
6430,0
6431,0
6432,0
6433,1
6434,1
6435,1
6436,1
6437,0
6438,1
6439,1
6440,0
6441,0
6442,0
6443,0
6444,0
6445,1
6446,0
6447,1
6448,0
6449,0
6450,1
6451,0
6452,1
6453,0
6454,0
6455,0
6456,0
6457,1
6458,0
6459,1
6460,1
6461,1
6462,1
6463,0
6464,0
6465,0
6466,0
6467,1
6468,0
6469,0
6470,1
6471,1
6472,0
6473,0
6474,0
6475,0
6476,0
6477,0
6478,0
6479,1
6480,0
6481,0
6482,1
6483,1
6484,0
6485,0
6486,0
6487,0
6488,0
6489,0
6490,0
6491,0
6492,0
6493,0
6494,0
6495,1
6496,1
6497,0
6498,0
6499,0
6500,0
6501,1
6502,0
6503,0
6504,0
6505,1
6506,0
6507,1
6508,0
6509,1
6510,0
6511,1
6512,1
6513,1
6514,0
6515,0
6516,0
6517,0
6518,1
6519,1
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,1
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,1
6544,0
6545,0
6546,1
6547,0
6548,1
6549,0
6550,0
6551,0
6552,1
6553,0
6554,1
6555,0
6556,0
6557,0
6558,1
6559,1
6560,0
6561,0
6562,0
6563,1
6564,1
6565,1
6566,0
6567,1
6568,1
6569,1
6570,0
6571,1
6572,0
6573,1
6574,0
6575,0
6576,1
6577,1
6578,0
6579,0
6580,0
6581,1
6582,0
6583,0
6584,0
6585,0
6586,1
6587,0
6588,1
6589,0
6590,0
6591,0
6592,1
6593,0
6594,0
6595,0
6596,0
6597,0
6598,0
6599,1
6600,1
6601,0
6602,0
6603,0
6604,0
6605,0
6606,1
6607,0
6608,1
6609,0
6610,1
6611,1
6612,1
6613,1
6614,0
6615,0
6616,1
6617,0
6618,0
6619,0
6620,1
6621,1
6622,1
6623,0
6624,0
6625,0
6626,0
6627,1
6628,0
6629,0
6630,1
6631,0
6632,0
6633,1
6634,1
6635,0
6636,1
6637,0
6638,1
6639,0
6640,1
6641,0
6642,1
6643,1
6644,1
6645,0
6646,0
6647,0
6648,0
6649,1
6650,1
6651,0
6652,1
6653,1
6654,1
6655,0
6656,1
6657,0
6658,0
6659,0
6660,1
6661,1
6662,1
6663,0
6664,0
6665,0
6666,0
6667,1
6668,1
6669,0
6670,1
6671,0
6672,0
6673,1
6674,0
6675,1
6676,1
6677,1
6678,1
6679,0
6680,1
6681,1
6682,0
6683,1
6684,1
6685,1
6686,0
6687,0
6688,0
6689,1
6690,1
6691,0
6692,1
6693,0
6694,0
6695,0
6696,1
6697,0
6698,1
6699,1
6700,0
6701,0
6702,1
6703,1
6704,1
6705,1
6706,1
6707,0
6708,1
6709,0
6710,1
6711,1
6712,1
6713,0
6714,1
6715,0
6716,1
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,0
6731,1
6732,0
6733,1
6734,0
6735,0
6736,0
6737,1
6738,0
6739,0
6740,1
6741,1
6742,0
6743,0
6744,0
6745,0
6746,0
6747,1
6748,0
6749,0
6750,0
6751,0
6752,0
6753,1
6754,0
6755,0
6756,1
6757,0
6758,0
6759,0
6760,0
6761,0
6762,0
6763,1
6764,0
6765,1
6766,0
6767,1
6768,0
6769,0
6770,0
6771,0
6772,1
6773,1
6774,0
6775,1
6776,1
6777,0
6778,0
6779,1
6780,1
6781,0
6782,0
6783,1
6784,0
6785,0
6786,1
6787,1
6788,1
6789,1
6790,0
6791,0
6792,1
6793,1
6794,1
6795,0
6796,0
6797,0
6798,1
6799,0
6800,1
6801,0
6802,1
6803,1
6804,0
6805,1
6806,1
6807,1
6808,0
6809,1
6810,0
6811,0
6812,0
6813,0
6814,0
6815,0
6816,1
6817,0
6818,0
6819,1
6820,0
6821,0
6822,0
6823,0
6824,0
6825,1
6826,1
6827,1
6828,0
6829,0
6830,0
6831,1
6832,1
6833,0
6834,1
6835,0
6836,1
6837,0
6838,0
6839,1
6840,1
6841,1
6842,0
6843,0
6844,0
6845,0
6846,0
6847,1
6848,0
6849,0
6850,0
6851,0
6852,1
6853,0
6854,1
6855,0
6856,0
6857,0
6858,0
6859,1
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,1
6867,0
6868,1
6869,0
6870,0
6871,0
6872,0
6873,1
6874,0
6875,1
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,1
6883,0
6884,0
6885,1
6886,0
6887,1
6888,0
6889,0
6890,1
6891,1
6892,1
6893,0
6894,0
6895,1
6896,1
6897,0
6898,0
6899,0
6900,0
6901,0
6902,0
6903,0
6904,1
6905,0
6906,1
6907,1
6908,1
6909,1
6910,0
6911,0
6912,0
6913,0
6914,1
6915,1
6916,1
6917,1
6918,0
6919,0
6920,0
6921,0
6922,1
6923,0
6924,1
6925,0
6926,0
6927,0
6928,1
6929,1
6930,0
6931,1
6932,0
6933,0
6934,0
6935,1
6936,1
6937,1
6938,0
6939,1
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,0
6949,0
6950,1
6951,1
6952,1
6953,0
6954,0
6955,0
6956,1
6957,0
6958,1
6959,0
6960,1
6961,1
6962,0
6963,1
6964,1
6965,1
6966,0
6967,1
6968,1
6969,1
6970,0
6971,1
6972,0
6973,0
6974,1
6975,0
6976,0
6977,0
6978,0
6979,0
6980,0
6981,1
6982,1
6983,1
6984,1
6985,0
6986,0
6987,1
6988,0
6989,1
6990,0
6991,0
6992,0
6993,1
6994,1
6995,1
6996,0
6997,1
6998,0
6999,1
7000,0
7001,0
7002,1
7003,1
7004,0
7005,1
7006,0
7007,1
7008,0
7009,1
7010,0
7011,0
7012,1
7013,0
7014,1
7015,0
7016,0
7017,0
7018,1
7019,0
7020,1
7021,0
7022,0
7023,1
7024,0
7025,1
7026,1
7027,0
7028,1
7029,0
7030,1
7031,1
7032,0
7033,0
7034,0
7035,0
7036,0
7037,1
7038,0
7039,1
7040,0
7041,1
7042,0
7043,0
7044,0
7045,0
7046,1
7047,1
7048,0
7049,0
7050,0
7051,0
7052,1
7053,1
7054,1
7055,0
7056,0
7057,0
7058,0
7059,1
7060,0
7061,0
7062,1
7063,1
7064,0
7065,0
7066,0
7067,0
7068,1
7069,1
7070,0
7071,0
7072,1
7073,0
7074,1
7075,0
7076,1
7077,1
7078,0
7079,1
7080,0
7081,0
7082,1
7083,0
7084,1
7085,1
7086,0
7087,1
7088,0
7089,0
7090,1
7091,0
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,1
7100,0
7101,1
7102,1
7103,0
7104,0
7105,1
7106,0
7107,0
7108,1
7109,0
7110,0
7111,0
7112,0
7113,1
7114,0
7115,1
7116,0
7117,0
7118,0
7119,0
7120,0
7121,1
7122,0
7123,0
7124,0
7125,0
7126,0
7127,1
7128,0
7129,1
7130,1
7131,0
7132,0
7133,1
7134,0
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,0
7142,1
7143,0
7144,1
7145,0
7146,0
7147,0
7148,0
7149,1
7150,1
7151,0
7152,0
7153,1
7154,1
7155,0
7156,0
7157,0
7158,1
7159,0
7160,0
7161,0
7162,1
7163,1
7164,0
7165,1
7166,1
7167,0
7168,0
7169,0
7170,1
7171,0
7172,1
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,1
7181,0
7182,0
7183,0
7184,0
7185,0
7186,1
7187,1
7188,0
7189,1
7190,0
7191,1
7192,0
7193,0
7194,0
7195,1
7196,0
7197,0
7198,0
7199,1
7200,1
7201,1
7202,0
7203,1
7204,1
7205,0
7206,1
7207,0
7208,1
7209,1
7210,1
7211,0
7212,1
7213,1
7214,0
7215,0
7216,0
7217,0
7218,1
7219,1
7220,0
7221,0
7222,1
7223,0
7224,1
7225,0
7226,1
7227,1
7228,0
7229,0
7230,1
7231,0
7232,0
7233,0
7234,0
7235,0
7236,1
7237,0
7238,0
7239,0
7240,0
7241,1
7242,0
7243,0
7244,0
7245,0
7246,0
7247,0
7248,1
7249,0
7250,0
7251,0
7252,1
7253,1
7254,1
7255,1
7256,0
7257,0
7258,0
7259,1
7260,0
7261,0
7262,1
7263,1
7264,1
7265,0
7266,0
7267,0
7268,0
7269,1
7270,1
7271,1
7272,1
7273,0
7274,0
7275,0
7276,0
7277,1
7278,0
7279,0
7280,1
7281,0
7282,0
7283,1
7284,1
7285,1
7286,0
7287,0
7288,0
7289,0
7290,1
7291,0
7292,0
7293,0
7294,0
7295,1
7296,1
7297,0
7298,0
7299,1
7300,1
7301,1
7302,0
7303,1
7304,1
7305,1
7306,0
7307,0
7308,0
7309,0
7310,1
7311,0
7312,1
7313,1
7314,0
7315,0
7316,0
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7323,0
7324,1
7325,0
7326,1
7327,1
7328,0
7329,1
7330,0
7331,0
7332,1
7333,0
7334,1
7335,1
7336,1
7337,1
7338,0
7339,0
7340,1
7341,1
7342,1
7343,0
7344,0
7345,0
7346,0
7347,1
7348,0
7349,0
7350,0
7351,1
7352,1
7353,0
7354,0
7355,0
7356,0
7357,1
7358,0
7359,0
7360,0
7361,0
7362,0
7363,1
7364,1
7365,0
7366,1
7367,0
7368,0
7369,1
7370,1
7371,1
7372,1
7373,0
7374,0
7375,0
7376,0
7377,0
7378,1
7379,1
7380,0
7381,1
7382,1
7383,1
7384,0
7385,1
7386,1
7387,1
7388,1
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,1
7398,1
7399,1
7400,1
7401,0
7402,0
7403,0
7404,0
7405,1
7406,0
7407,1
7408,1
7409,0
7410,1
7411,1
7412,0
7413,0
7414,0
7415,1
7416,0
7417,0
7418,0
7419,0
7420,1
7421,0
7422,1
7423,1
7424,1
7425,0
7426,1
7427,1
7428,0
7429,1
7430,0
7431,1
7432,0
7433,1
7434,0
7435,1
7436,1
7437,0
7438,0
7439,1
7440,0
7441,1
7442,0
7443,0
7444,0
7445,1
7446,1
7447,1
7448,0
7449,0
7450,1
7451,1
7452,0
7453,1
7454,0
7455,0
7456,1
7457,0
7458,0
7459,0
7460,1
7461,1
7462,1
7463,0
7464,1
7465,0
7466,0
7467,0
7468,0
7469,1
7470,1
7471,1
7472,1
7473,1
7474,1
7475,1
7476,0
7477,0
7478,1
7479,0
7480,0
7481,1
7482,0
7483,0
7484,0
7485,0
7486,0
7487,0
7488,0
7489,0
7490,1
7491,1
7492,0
7493,1
7494,0
7495,1
7496,0
7497,1
7498,1
7499,1
7500,1
7501,1
7502,0
7503,0
7504,1
7505,0
7506,1
7507,0
7508,1
7509,0
7510,0
7511,1
7512,0
7513,0
7514,0
7515,1
7516,0
7517,0
7518,1
7519,0
7520,0
7521,1
7522,0
7523,1
7524,0
7525,0
7526,0
7527,1
7528,0
7529,0
7530,1
7531,1
7532,0
7533,0
7534,1
7535,1
7536,0
7537,0
7538,1
7539,1
7540,1
7541,0
7542,1
7543,0
7544,1
7545,1
7546,0
7547,1
7548,0
7549,1
7550,0
7551,1
7552,0
7553,1
7554,0
7555,1
7556,0
7557,1
7558,0
7559,1
7560,1
7561,1
7562,0
7563,1
7564,1
7565,0
7566,1
7567,0
7568,0
7569,1
7570,0
7571,0
7572,0
7573,0
7574,0
7575,0
7576,0
7577,1
7578,0
7579,1
7580,1
7581,0
7582,0
7583,0
7584,1
7585,1
7586,0
7587,0
7588,1
7589,0
7590,0
7591,1
7592,0
7593,1
7594,0
7595,0
7596,0
7597,1
7598,1
7599,1
7600,1
7601,0
7602,0
7603,1
7604,1
7605,1
7606,0
7607,0
7608,1
7609,1
7610,0
7611,0
7612,0
7613,0
7614,0
7615,0
7616,1
7617,0
7618,0
7619,0
7620,1
7621,0
7622,1
7623,0
7624,0
7625,1
7626,0
7627,0
7628,1
7629,0
7630,1
7631,0
7632,0
7633,1
7634,0
7635,0
7636,0
7637,1
7638,0
7639,1
7640,0
7641,0
7642,0
7643,0
7644,0
7645,0
7646,1
7647,0
7648,0
7649,1
7650,0
7651,0
7652,1
7653,0
7654,0
7655,1
7656,0
7657,0
7658,0
7659,0
7660,0
7661,0
7662,0
7663,1
7664,0
7665,1
7666,0
7667,0
7668,0
7669,0
7670,0
7671,0
7672,1
7673,0
7674,0
7675,1
7676,0
7677,0
7678,0
7679,0
7680,0
7681,1
7682,1
7683,1
7684,0
7685,0
7686,1
7687,0
7688,0
7689,1
7690,0
7691,0
7692,0
7693,0
7694,1
7695,1
7696,1
7697,0
7698,1
7699,0
7700,0
7701,0
7702,1
7703,0
7704,0
7705,0
7706,0
7707,1
7708,0
7709,1
7710,1
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,1
7718,1
7719,0
7720,0
7721,1
7722,1
7723,0
7724,1
7725,1
7726,0
7727,0
7728,0
7729,1
7730,1
7731,1
7732,0
7733,1
7734,0
7735,0
7736,0
7737,0
7738,1
7739,1
7740,1
7741,1
7742,0
7743,0
7744,0
7745,1
7746,0
7747,1
7748,1
7749,0
7750,1
7751,1
7752,1
7753,1
7754,1
7755,1
7756,0
7757,0
7758,1
7759,1
7760,1
7761,1
7762,1
7763,0
7764,1
7765,0
7766,0
7767,0
7768,0
7769,1
7770,0
7771,1
7772,0
7773,0
7774,0
7775,0
7776,1
7777,0
7778,1
7779,0
7780,0
7781,1
7782,0
7783,1
7784,0
7785,0
7786,1
7787,1
7788,1
7789,0
7790,1
7791,0
7792,0
7793,1
7794,1
7795,0
7796,1
7797,0
7798,0
7799,1
7800,0
7801,1
7802,0
7803,1
7804,0
7805,0
7806,0
7807,0
7808,0
7809,1
7810,1
7811,1
7812,0
7813,1
7814,0
7815,0
7816,1
7817,1
7818,1
7819,0
7820,0
7821,0
7822,1
7823,0
7824,0
7825,0
7826,0
7827,0
7828,0
7829,1
7830,1
7831,1
7832,1
7833,1
7834,1
7835,0
7836,1
7837,1
7838,1
7839,0
7840,0
7841,0
7842,1
7843,0
7844,0
7845,1
7846,0
7847,1
7848,0
7849,1
7850,1
7851,0
7852,0
7853,1
7854,1
7855,0
7856,1
7857,0
7858,0
7859,1
7860,1
7861,1
7862,0
7863,1
7864,0
7865,0
7866,0
7867,0
7868,1
7869,0
7870,0
7871,0
7872,1
7873,1
7874,1
7875,1
7876,0
7877,0
7878,0
7879,0
7880,1
7881,1
7882,0
7883,0
7884,0
7885,0
7886,0
7887,1
7888,1
7889,1
7890,1
7891,1
7892,0
7893,0
7894,1
7895,1
7896,0
7897,1
7898,0
7899,0
7900,0
7901,1
7902,0
7903,0
7904,0
7905,0
7906,0
7907,1
7908,1
7909,0
7910,0
7911,0
7912,0
7913,0
7914,1
7915,0
7916,0
7917,0
7918,0
7919,0
7920,0
7921,1
7922,1
7923,0
7924,1
7925,1
7926,1
7927,0
7928,0
7929,1
7930,0
7931,0
7932,0
7933,0
7934,0
7935,1
7936,0
7937,0
7938,1
7939,1
7940,0
7941,1
7942,0
7943,1
7944,1
7945,0
7946,1
7947,0
7948,1
7949,1
7950,0
7951,0
7952,0
7953,1
7954,0
7955,1
7956,0
7957,1
7958,0
7959,1
7960,0
7961,0
7962,1
7963,0
7964,0
7965,0
7966,0
7967,0
7968,0
7969,0
7970,0
7971,1
7972,0
7973,0
7974,1
7975,1
7976,0
7977,0
7978,0
7979,1
7980,0
7981,0
7982,0
7983,0
7984,0
7985,1
7986,0
7987,1
7988,1
7989,1
7990,1
7991,0
7992,1
7993,0
7994,1
7995,0
7996,0
7997,0
7998,0
7999,1
8000,0
8001,0
8002,0
8003,1
8004,0
8005,1
8006,0
8007,1
8008,0
8009,0
8010,0
8011,0
8012,0
8013,1
8014,1
8015,1
8016,0
8017,0
8018,0
8019,0
8020,1
8021,1
8022,0
8023,1
8024,0
8025,0
8026,0
8027,0
8028,0
8029,0
8030,0
8031,0
8032,0
8033,0
8034,1
8035,0
8036,1
8037,0
8038,0
8039,0
8040,0
8041,1
8042,0
8043,1
8044,0
8045,0
8046,0
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,1
8054,0
8055,0
8056,1
8057,0
8058,1
8059,0
8060,1
8061,0
8062,1
8063,0
8064,1
8065,0
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,1
8073,0
8074,0
8075,0
8076,1
8077,0
8078,0
8079,0
8080,0
8081,1
8082,1
8083,0
8084,0
8085,0
8086,0
8087,0
8088,0
8089,1
8090,0
8091,0
8092,1
8093,0
8094,0
8095,0
8096,0
8097,0
8098,1
8099,1
8100,1
8101,0
8102,1
8103,0
8104,0
8105,0
8106,1
8107,1
8108,0
8109,0
8110,0
8111,0
8112,1
8113,0
8114,1
8115,0
8116,1
8117,1
8118,0
8119,0
8120,0
8121,0
8122,0
8123,1
8124,0
8125,0
8126,0
8127,0
8128,0
8129,0
8130,1
8131,0
8132,0
8133,0
8134,1
8135,0
8136,0
8137,0
8138,0
8139,0
8140,0
8141,1
8142,0
8143,0
8144,1
8145,0
8146,0
8147,1
8148,0
8149,0
8150,0
8151,1
8152,0
8153,1
8154,1
8155,1
8156,0
8157,0
8158,0
8159,0
8160,1
8161,0
8162,1
8163,0
8164,0
8165,0
8166,0
8167,0
8168,1
8169,1
8170,0
8171,0
8172,1
8173,1
8174,1
8175,1
8176,0
8177,1
8178,1
8179,1
8180,0
8181,1
8182,1
8183,0
8184,0
8185,0
8186,0
8187,0
8188,1
8189,1
8190,1
8191,0
8192,1
8193,0
8194,1
8195,0
8196,1
8197,1
8198,0
8199,0
8200,0
8201,0
8202,0
8203,0
8204,0
8205,1
8206,0
8207,1
8208,0
8209,1
8210,0
8211,0
8212,0
8213,0
8214,0
8215,1
8216,0
8217,1
8218,1
8219,1
8220,1
8221,0
8222,0
8223,1
8224,0
8225,1
8226,1
8227,0
8228,0
8229,1
8230,1
8231,0
8232,0
8233,1
8234,0
8235,0
8236,1
8237,0
8238,0
8239,0
8240,0
8241,1
8242,0
8243,0
8244,0
8245,0
8246,1
8247,0
8248,0
8249,1
8250,1
8251,1
8252,1
8253,0
8254,1
8255,0
8256,1
8257,0
8258,1
8259,0
8260,0
8261,0
8262,0
8263,0
8264,1
8265,0
8266,0
8267,1
8268,1
8269,1
8270,1
8271,0
8272,1
8273,0
8274,1
8275,1
8276,0
8277,1
8278,1
8279,1
8280,1
8281,0
8282,1
8283,0
8284,1
8285,0
8286,0
8287,0
8288,1
8289,1
8290,1
8291,0
8292,0
8293,0
8294,0
8295,0
8296,1
8297,0
8298,0
8299,0
8300,0
8301,0
8302,0
8303,0
8304,0
8305,0
8306,0
8307,0
8308,1
8309,1
8310,0
8311,1
8312,1
8313,0
8314,1
8315,0
8316,0
8317,1
8318,1
8319,0
8320,1
8321,0
8322,1
8323,0
8324,0
8325,1
8326,1
8327,0
8328,1
8329,0
8330,0
8331,0
8332,0
8333,1
8334,1
8335,1
8336,0
8337,0
8338,1
8339,0
8340,0
8341,1
8342,0
8343,0
8344,1
8345,1
8346,1
8347,0
8348,0
8349,1
8350,0
8351,0
8352,0
8353,0
8354,0
8355,0
8356,0
8357,1
8358,0
8359,0
8360,0
8361,1
8362,0
8363,0
8364,1
8365,1
8366,0
8367,1
8368,0
8369,0
8370,1
8371,0
8372,0
8373,1
8374,0
8375,0
8376,1
8377,0
8378,1
8379,1
8380,0
8381,1
8382,1
8383,0
8384,0
8385,1
8386,1
8387,0
8388,0
8389,0
8390,1
8391,1
8392,1
8393,1
8394,1
8395,0
8396,0
8397,1
8398,0
8399,1
8400,1
8401,1
8402,0
8403,1
8404,0
8405,1
8406,0
8407,0
8408,1
8409,0
8410,0
8411,1
8412,1
8413,1
8414,1
8415,0
8416,0
8417,1
8418,1
8419,0
8420,1
8421,0
8422,0
8423,1
8424,1
8425,0
8426,0
8427,0
8428,0
8429,0
8430,1
8431,1
8432,1
8433,0
8434,0
8435,0
8436,1
8437,1
8438,0
8439,1
8440,0
8441,1
8442,1
8443,1
8444,0
8445,1
8446,1
8447,0
8448,1
8449,0
8450,0
8451,0
8452,1
8453,1
8454,0
8455,1
8456,0
8457,0
8458,0
8459,0
8460,0
8461,1
8462,0
8463,0
8464,1
8465,1
8466,0
8467,0
8468,1
8469,0
8470,0
8471,1
8472,1
8473,0
8474,1
8475,1
8476,0
8477,0
8478,0
8479,1
8480,1
8481,0
8482,0
8483,0
8484,0
8485,0
8486,0
8487,0
8488,0
8489,0
8490,0
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,1
8498,0
8499,0
8500,0
8501,1
8502,1
8503,1
8504,1
8505,1
8506,1
8507,1
8508,0
8509,1
8510,0
8511,0
8512,1
8513,0
8514,0
8515,0
8516,0
8517,0
8518,0
8519,1
8520,1
8521,1
8522,0
8523,0
8524,0
8525,0
8526,0
8527,0
8528,1
8529,1
8530,1
8531,0
8532,1
8533,1
8534,1
8535,0
8536,1
8537,1
8538,0
8539,0
8540,0
8541,1
8542,0
8543,1
8544,1
8545,1
8546,0
8547,0
8548,1
8549,0
8550,1
8551,1
8552,0
8553,0
8554,0
8555,1
8556,1
8557,1
8558,0
8559,0
8560,1
8561,0
8562,0
8563,1
8564,1
8565,1
8566,1
8567,0
8568,1
8569,0
8570,0
8571,0
8572,0
8573,1
8574,1
8575,0
8576,0
8577,0
8578,1
8579,1
8580,0
8581,1
8582,0
8583,1
8584,0
8585,0
8586,0
8587,1
8588,0
8589,1
8590,0
8591,0
8592,0
8593,0
8594,0
8595,0
8596,0
